,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,remote_ratio,company_size,company_location_iso_a3,employee_residence_iso_a3,gdp_company_location,gdp_employee_residence,same_country,ai_or_ml_job
2105,2021,0,FT,Cyber Security Analyst,75000,EUR,88654,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2106,2021,1,FT,Product Designer,40000,EUR,47282,100,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2107,2021,1,FT,Chief Information Security Officer,40000,USD,40000,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2108,2020,3,PT,Director of Infrastructure,86000,EUR,98080,50,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2109,2021,0,FT,DevOps Engineer,40000,EUR,47282,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2110,2020,0,FT,Research Scientist,42000,USD,42000,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2111,2021,1,FT,Cloud Engineer,37000,EUR,43736,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2112,2020,1,FT,DevOps Engineer,42000,EUR,47899,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2113,2021,1,FT,Lead DevOps Engineer,42600,EUR,50355,50,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2114,2021,1,FT,DevOps Engineer,49896,EUR,58979,100,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2115,2021,1,FT,Cloud Operations Engineer,66000,EUR,78015,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2116,2020,2,FT,Cloud Architect,84000,EUR,95799,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2117,2021,2,FT,DevOps Engineer,55000,EUR,65013,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2118,2021,1,PT,Data Engineer,59000,EUR,69741,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,1.0
2119,2021,1,FT,Software Developer,75000,EUR,88654,50,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2120,2021,1,PT,Cloud DevOps Engineer,60000,EUR,70923,100,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2121,2021,2,FT,Site Reliability Engineer,85000,EUR,100474,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2122,2020,1,FT,Site Reliability Engineer,82500,EUR,94089,100,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2123,2021,2,FT,DevOps Engineer,95000,EUR,112295,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2124,2021,2,FT,Ethical Hacker,49000,EUR,57920,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2125,2021,2,FT,Cyber Security Specialist,51000,EUR,60284,50,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2126,2021,2,FT,Cyber Security Specialist,75000,EUR,88654,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2127,2021,1,FT,Security Engineer,140000,EUR,165488,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2128,2020,1,CT,Security Engineer,40000,EUR,45618,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2129,2021,1,FT,Data Engineer,38400,EUR,45391,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,1.0
2130,2020,2,FT,Sales Operations Manager,90000,EUR,102642,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2131,2021,0,FT,Machine Learning Engineer,85000,USD,85000,100,0,DEU,NLD,49370.910498232144,50969.52428658616,0.0,1.0
2132,2021,0,FT,Machine Learning Engineer,85000,USD,85000,100,0,DEU,NLD,49370.910498232144,50969.52428658616,0.0,1.0
2133,2021,0,FT,UI Designer,30000,USD,30000,100,1,SWE,NLD,50007.595010163655,50969.52428658616,0.0,0.0
2134,2020,2,FT,Engineering Manager,172600,USD,172600,100,1,USA,CHE,56823.436824068805,60257.618011382045,0.0,0.0
2135,2021,2,FT,Principal Product Designer,60000,EUR,70923,100,2,ESP,CHE,34519.27185415612,60257.618011382045,0.0,0.0
2136,2020,0,FT,Copywriter,48000,USD,48000,100,0,DEU,CHE,49370.910498232144,60257.618011382045,0.0,0.0
2137,2021,1,FT,Site Reliability Engineer,100000,CHF,109371,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2138,2021,0,FT,DevOps Engineer,83005,CHF,90783,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2139,2021,2,FT,Information Security Specialist,155000,CHF,169525,100,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2140,2021,1,FT,Cloud Security Engineer,130000,USD,130000,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2141,2021,1,FT,Penetration Tester,110000,CHF,120308,100,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2142,2021,2,FT,DevOps Engineer,120000,CHF,131245,100,0,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2143,2020,1,FT,DevOps Engineer,105000,CHF,111892,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2144,2020,1,FT,DevOps Engineer,105000,CHF,111892,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2145,2020,1,FT,Cybersecurity Analyst,83500,CHF,88981,100,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2146,2021,0,FT,DevOps Engineer,83005,CHF,90783,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2147,2021,1,FT,Penetration Tester,110000,CHF,120308,100,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2148,2020,1,FT,DevOps Engineer,105000,CHF,111892,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2149,2020,2,FT,DevOps Engineer,120000,CHF,127876,50,0,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2150,2021,1,FT,Site Reliability Engineer,100000,CHF,109371,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2151,2020,0,FT,DevOps Architect,130000,USD,130000,100,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2152,2020,1,FT,Security Engineer,90000,USD,90000,50,0,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2153,2021,2,FT,Information Security Specialist,155000,CHF,169525,100,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2154,2021,1,FT,Cloud Security Engineer,130000,USD,130000,50,2,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2155,2021,2,FT,Frontend Engineer,110000,USD,110000,100,0,CHE,CHE,60257.618011382045,60257.618011382045,1.0,0.0
2156,2020,2,FT,Engineering Manager,155400,USD,155400,100,1,USA,HRV,56823.436824068805,21956.64355052719,0.0,0.0
2157,2021,1,FT,DevOps Team Lead,37000,EUR,43736,100,2,HRV,HRV,21956.64355052719,21956.64355052719,1.0,0.0
2158,2021,1,FT,DevOps Team Lead,37000,EUR,43736,100,2,HRV,HRV,21956.64355052719,21956.64355052719,1.0,0.0
2159,2020,0,FT,DevOps Engineer,20000,USD,20000,50,2,HRV,HRV,21956.64355052719,21956.64355052719,1.0,0.0
2160,2020,2,FT,Machine Learning Engineer,40000,EUR,45618,100,0,HRV,HRV,21956.64355052719,21956.64355052719,1.0,1.0
2161,2020,1,FT,Software Engineer,152380,USD,152380,100,1,USA,TWN,56823.436824068805,47940.25359756084,0.0,0.0
2162,2021,0,PT,Penetration Testing Engineer,330000,TWD,11812,50,0,TWN,TWN,47940.25359756084,47940.25359756084,1.0,0.0
2163,2021,0,PT,Penetration Testing Engineer,330000,TWD,11812,50,0,TWN,TWN,47940.25359756084,47940.25359756084,1.0,0.0
2164,2021,2,FT,DevOps Automation Engineer,700000,DKK,111259,50,2,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2165,2021,2,FT,DevOps Engineer,600000,DKK,95365,50,1,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2166,2021,0,PT,Computer Vision Engineer,180000,DKK,28609,50,0,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2167,2020,1,FT,Penetration Tester,432000,DKK,66091,50,2,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2168,2021,2,FT,DevOps Engineer,600000,DKK,95365,50,1,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2169,2021,2,FT,DevOps Automation Engineer,700000,DKK,111259,50,2,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2170,2020,0,FT,AI Scientist,300000,DKK,45896,50,0,DNK,DNK,47235.5433906986,47235.5433906986,1.0,1.0
2171,2021,0,PT,Computer Vision Engineer,180000,DKK,28609,50,0,DNK,DNK,47235.5433906986,47235.5433906986,1.0,0.0
2172,2021,2,FT,Cyber Security Engineer,55000,USD,55000,50,2,DNK,LTU,47235.5433906986,30320.210747066336,0.0,0.0
2173,2021,2,FT,Cyber Security Engineer,55000,USD,55000,50,2,DNK,LTU,47235.5433906986,30320.210747066336,0.0,0.0
2174,2021,2,FT,DevOps Engineer,70000,EUR,82744,50,1,DEU,LTU,49370.910498232144,30320.210747066336,0.0,0.0
2175,2021,2,FT,DevOps Engineer,70000,EUR,82744,50,1,DEU,LTU,49370.910498232144,30320.210747066336,0.0,0.0
2176,2020,0,FT,Cloud DevOps Engineer,32000,USD,32000,50,2,LTU,LTU,30320.210747066336,30320.210747066336,1.0,0.0
2177,2021,2,FT,DevOps Engineer,133000,NZD,94022,100,1,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2178,2021,1,FT,Lead Platform Engineer,80000,NZD,56554,50,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2179,2021,1,FT,Platform Engineer,110000,NZD,77762,100,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2180,2021,1,FT,Data Platform Engineer,120000,NZD,84832,100,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,1.0
2181,2021,2,FT,Penetration Tester,180000,NZD,127248,50,0,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2182,2021,2,FT,Security Engineering Manager,190000,NZD,134317,50,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2183,2020,1,FT,Azure DevOps Engineer,80000,NZD,51945,50,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2184,2021,1,FT,Data Platform Engineer,120000,NZD,84832,100,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,1.0
2185,2021,1,FT,Lead Platform Engineer,80000,NZD,56554,50,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2186,2021,1,FT,Platform Engineer,110000,NZD,77762,100,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2187,2021,2,FT,DevOps Engineer,133000,NZD,94022,100,1,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2188,2021,2,FT,Penetration Tester,180000,NZD,127248,50,0,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2189,2020,0,FT,Penetration Tester,53000,NZD,34414,100,1,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2190,2021,2,FT,Security Engineering Manager,190000,NZD,134317,50,2,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2191,2020,2,FT,Lead Data Engineer,125000,USD,125000,50,0,NZL,NZL,38755.50486694202,38755.50486694202,1.0,1.0
2192,2020,1,FT,Frontend Developer,70000,NZD,45452,50,0,NZL,NZL,38755.50486694202,38755.50486694202,1.0,0.0
2193,2021,2,FT,DevOps Architect,69000,EUR,81562,100,2,DEU,SWE,49370.910498232144,50007.595010163655,0.0,0.0
2194,2021,2,FT,DevOps Architect,69000,EUR,81562,100,2,DEU,SWE,49370.910498232144,50007.595010163655,0.0,0.0
2195,2021,0,FT,DevOps Engineer,480000,SEK,55916,100,2,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2196,2021,2,FT,DevSecOps Engineer,582000,SEK,67798,100,2,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2197,2021,0,FT,DevOps Engineer,480000,SEK,55916,50,0,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2198,2021,1,FT,Information Security Officer,52000,EUR,61467,100,0,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2199,2021,0,FT,DevOps Engineer,480000,SEK,55916,50,0,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2200,2021,0,FT,DevOps Engineer,480000,SEK,55916,50,0,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2201,2021,0,FT,DevOps Engineer,480000,SEK,55916,50,0,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2202,2021,0,FT,DevOps Engineer,480000,SEK,55916,100,2,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2203,2021,2,FT,DevSecOps Engineer,582000,SEK,67798,100,2,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2204,2021,1,FT,Information Security Officer,52000,EUR,61467,100,0,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2205,2020,1,FT,Cyber Security Specialist,504000,SEK,54784,50,1,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2206,2021,0,FT,HR Business Partner,448800,SEK,52281,50,2,SWE,SWE,50007.595010163655,50007.595010163655,1.0,0.0
2207,2021,3,FT,Director of Data Science,130000,EUR,153667,100,2,POL,ITA,27341.528358687792,35743.137486581836,0.0,1.0
2208,2021,3,FT,Director of Data Science,130000,EUR,153667,100,2,POL,ITA,27341.528358687792,35743.137486581836,0.0,1.0
2209,2021,2,FL,Cloud DevOps Engineer,100000,EUR,118205,100,1,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2210,2021,2,FT,Information Security Manager,50000,EUR,59102,100,2,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2211,2021,1,FT,Cyber Security Engineer,35000,EUR,41372,50,2,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2212,2021,0,FT,Big Data Engineer,30000,EUR,35461,100,1,ITA,ITA,35743.137486581836,35743.137486581836,1.0,1.0
2213,2020,0,FT,Full Stack Software Engineer,25000,EUR,28511,0,0,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2214,2021,2,FL,Cloud DevOps Engineer,100000,EUR,118205,100,1,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2215,2020,0,FT,Cyber Security Specialist,34000,EUR,38776,50,2,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2216,2020,1,FT,Cyber Security Specialist,26000,EUR,29652,50,1,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2217,2021,2,FT,Information Security Manager,50000,EUR,59102,100,2,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2218,2021,1,FT,Cyber Security Engineer,35000,EUR,41372,50,2,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2219,2020,0,FT,Cyber Security Analyst,23000,EUR,26230,100,2,ITA,ITA,35743.137486581836,35743.137486581836,1.0,0.0
2220,2020,0,PT,Data Scientist,19000,EUR,21669,50,0,ITA,ITA,35743.137486581836,35743.137486581836,1.0,1.0
2221,2021,1,FT,DevOps Engineer,55680,EUR,65817,50,2,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2222,2021,1,FT,Cloud Infrastructure Engineer,68208,EUR,80625,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2223,2021,2,FT,DevOps Engineer,58000,EUR,68559,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2224,2021,0,FT,Information Security Officer,28800,EUR,34043,50,2,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2225,2021,1,FT,Machine Learning Engineer,75000,EUR,88654,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,1.0
2226,2021,2,FT,Machine Learning Engineer,70000,EUR,82744,50,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,1.0
2227,2021,2,FT,DevOps Engineer,58000,EUR,68559,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2228,2021,2,FT,DevOps Engineer,58000,EUR,68559,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2229,2021,2,FT,Machine Learning Engineer,70000,EUR,82744,50,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,1.0
2230,2020,1,FT,Platform Engineering Manager,48500,EUR,55313,50,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2231,2021,0,FT,Information Security Officer,28800,EUR,34043,50,2,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2232,2021,2,FT,DevOps Engineer,58000,EUR,68559,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2233,2021,1,FT,Cloud Infrastructure Engineer,68208,EUR,80625,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2234,2021,1,FT,DevOps Engineer,55680,EUR,65817,50,2,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2235,2020,1,FT,DevSecOps Engineer,58000,EUR,66147,50,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2236,2021,1,FT,Machine Learning Engineer,75000,EUR,88654,100,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,1.0
2237,2020,3,FT,Director of Product Design,95000,EUR,108345,50,1,BEL,BEL,44259.393111999234,44259.393111999234,1.0,0.0
2249,2021,2,FT,Lead DevOps Engineer,74400,EUR,87945,100,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2250,2021,1,FT,DevOps Consultant,52000,EUR,61467,50,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2251,2021,2,FT,Site Reliability Engineer,133000,EUR,157213,100,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2252,2021,2,FT,Lead DevOps Engineer,74400,EUR,87945,100,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2253,2021,1,FT,DevOps Consultant,52000,EUR,61467,50,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2254,2020,2,FT,DevOps Engineer,61800,EUR,70481,100,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2255,2021,2,FT,Site Reliability Engineer,133000,EUR,157213,100,2,FIN,FIN,40817.35600371356,40817.35600371356,1.0,0.0
2256,2021,2,CT,Frontend Software Development Engineer,85000,EUR,100474,100,2,AUT,UKR,47587.42819193017,8007.47170235351,0.0,0.0
2257,2021,0,FT,Data Scientist,13400,USD,13400,100,2,UKR,UKR,8007.47170235351,8007.47170235351,1.0,1.0
2258,2021,0,FT,Data Scientist,13400,USD,13400,100,2,UKR,UKR,8007.47170235351,8007.47170235351,1.0,1.0
2259,2021,1,FT,Cloud DevOps Engineer,42000,USD,42000,100,2,SLV,GTM,8877.171476201192,8524.822757421834,0.0,0.0
2260,2021,1,FT,Cloud DevOps Engineer,42000,USD,42000,100,2,SLV,GTM,8877.171476201192,8524.822757421834,0.0,0.0
2261,2021,1,FT,Site Reliability Engineer,51520,USD,51520,100,2,MYS,MYS,27499.84768334655,27499.84768334655,1.0,0.0
2262,2021,1,FT,DevOps Engineer,22800,USD,22800,100,0,MYS,MYS,27499.84768334655,27499.84768334655,1.0,0.0
2263,2021,1,FT,DevOps Engineer,22800,USD,22800,100,0,MYS,MYS,27499.84768334655,27499.84768334655,1.0,0.0
2264,2021,1,FT,Site Reliability Engineer,51520,USD,51520,100,2,MYS,MYS,27499.84768334655,27499.84768334655,1.0,0.0
2265,2021,2,FT,Principal Engineer,45000,USD,45000,50,2,MYS,MYS,27499.84768334655,27499.84768334655,1.0,0.0
2266,2021,2,FT,DevOps Engineer,35000,EUR,41372,100,2,MKD,MKD,14032.278995170938,14032.278995170938,1.0,0.0
2267,2021,2,FT,DevOps Engineer,35000,EUR,41372,100,2,MKD,MKD,14032.278995170938,14032.278995170938,1.0,0.0
2268,2021,2,FT,DevOps Engineer,35000,EUR,41372,100,2,MKD,MKD,14032.278995170938,14032.278995170938,1.0,0.0
2269,2021,2,FT,DevOps Engineer,35000,EUR,41372,100,2,MKD,MKD,14032.278995170938,14032.278995170938,1.0,0.0
2270,2021,2,FT,DevOps Architect,1100000,ZAR,74393,100,2,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2271,2021,0,FT,DevOps Engineer,288000,ZAR,19477,100,1,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2272,2021,1,FT,Cyber Security Analyst,648000,ZAR,43824,100,2,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2273,2021,0,FT,DevOps Engineer,288000,ZAR,19477,100,1,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2274,2021,1,FT,Cyber Security Analyst,648000,ZAR,43824,100,2,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2275,2021,2,FT,DevOps Architect,1100000,ZAR,74393,100,2,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2276,2020,2,FT,Cyber Security Specialist,900000,ZAR,54727,100,2,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2277,2020,1,FT,Cyber Security Analyst,350000,ZAR,21283,50,2,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2278,2021,1,FT,Associate Product Manager,60000,USD,60000,100,1,ZAF,ZAF,13477.007361133763,13477.007361133763,1.0,0.0
2279,2021,0,FT,IT Infrastructure Engineer,168000,ILS,52020,50,0,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2280,2021,2,FT,DevSecOps Engineer,480000,ILS,148629,50,1,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2281,2021,2,FT,Penetration Testing Engineer,384000,ILS,118903,50,2,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2282,2021,2,FT,DevSecOps Engineer,480000,ILS,148629,50,1,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2283,2020,2,FT,Software Development Engineer,100000,USD,100000,50,2,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2284,2020,1,FT,DevOps Engineer,34000,ILS,9883,50,1,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2285,2021,0,FT,IT Infrastructure Engineer,168000,ILS,52020,50,0,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2286,2021,2,FT,Penetration Testing Engineer,384000,ILS,118903,50,2,ISR,ISR,35784.40007393033,35784.40007393033,1.0,0.0
2297,2021,2,FT,DevOps Engineer,54000,EUR,63831,100,1,EST,EST,30920.891256738476,30920.891256738476,1.0,0.0
2298,2021,1,FT,Cyber Security Specialist,54000,EUR,63831,50,1,EST,EST,30920.891256738476,30920.891256738476,1.0,0.0
2299,2021,2,FT,DevOps Engineer,54000,EUR,63831,100,1,EST,EST,30920.891256738476,30920.891256738476,1.0,0.0
2300,2021,2,FT,DevOps Engineer,36000,USD,36000,50,1,TUR,TUR,20656.7574840391,20656.7574840391,1.0,0.0
2301,2021,2,FT,Cyber Security Architect,35000,USD,35000,50,0,TUR,TUR,20656.7574840391,20656.7574840391,1.0,0.0
2302,2021,1,FT,Data Engineer,250000,TRY,28016,100,1,TUR,TUR,20656.7574840391,20656.7574840391,1.0,1.0
2303,2021,2,FT,Data Scientist,180000,TRY,20171,50,2,TUR,TUR,20656.7574840391,20656.7574840391,1.0,1.0
2304,2021,2,FT,DevOps Engineer,36000,USD,36000,50,1,TUR,TUR,20656.7574840391,20656.7574840391,1.0,0.0
2305,2021,2,FT,Data Scientist,180000,TRY,20171,50,2,TUR,TUR,20656.7574840391,20656.7574840391,1.0,1.0
2306,2021,1,FT,Data Engineer,250000,TRY,28016,100,1,TUR,TUR,20656.7574840391,20656.7574840391,1.0,1.0
2307,2021,2,FT,Cyber Security Architect,35000,USD,35000,50,0,TUR,TUR,20656.7574840391,20656.7574840391,1.0,0.0
2308,2021,1,FT,Cloud Security Engineer,100000,USD,100000,50,2,RUS,KGZ,26325.49777562197,3629.2204586464063,0.0,0.0
2309,2021,1,FT,Cloud Security Engineer,100000,USD,100000,50,2,RUS,KGZ,26325.49777562197,3629.2204586464063,0.0,0.0
2310,2021,1,FT,Cloud Engineer,36000,USD,36000,50,1,ARM,ARM,8636.5682809387,8636.5682809387,1.0,0.0
2311,2021,1,FT,Cloud Engineer,36000,USD,36000,50,1,ARM,ARM,8636.5682809387,8636.5682809387,1.0,0.0
2312,2021,1,FT,Cyber Security Analyst,42900,EUR,50710,100,1,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
2313,2021,1,FT,Information Security Officer,36000,EUR,42554,100,2,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
2314,2021,2,FT,Cyber Security Analyst,48000,EUR,56738,50,1,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
2315,2021,1,FT,Machine Learning Engineer,21000,EUR,24823,50,2,SVN,SVN,34658.028949468746,34658.028949468746,1.0,1.0
2316,2020,2,FT,DevOps Engineer,49998,EUR,57021,100,1,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
2317,2021,2,FT,Cyber Security Analyst,48000,EUR,56738,50,1,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
2318,2021,1,FT,Information Security Officer,36000,EUR,42554,100,2,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
2319,2021,1,FT,Cyber Security Analyst,42900,EUR,50710,100,1,SVN,SVN,34658.028949468746,34658.028949468746,1.0,0.0
