,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2427,2020,SE,FT,Engineering Manager,152300,USD,152300,NG,100,US,M
2428,2020,SE,FT,Software Engineer,121000,USD,121000,IN,100,US,M
2429,2020,MI,FT,Software Engineer,108500,USD,108500,IE,100,US,M
2430,2020,SE,FT,Engineering Manager,172600,USD,172600,CH,100,US,M
2431,2020,SE,FT,Software Engineer,152380,USD,152380,GB,100,US,M
2432,2020,SE,FT,Software Engineer,121000,USD,121000,US,100,US,M
2433,2020,SE,FT,Software Engineer,136800,USD,136800,NL,100,US,M
2434,2020,SE,FT,Software Engineer,136800,USD,136800,PT,100,US,M
2435,2020,SE,FT,Software Engineer,152300,USD,152300,FR,100,US,M
2436,2020,SE,FT,Engineering Manager,161700,USD,161700,DE,100,US,M
2437,2020,SE,FT,Software Engineer,145200,USD,145200,ES,100,US,M
2438,2020,SE,FT,iOS Engineer,136800,USD,136800,US,100,US,M
2439,2020,SE,FT,Android Developer,152300,USD,152300,GB,100,US,M
2440,2020,SE,FT,Engineering Manager,155400,USD,155400,HR,100,US,M
2441,2020,SE,FT,Software Engineer,136800,USD,136800,CA,100,US,M
2442,2020,SE,FT,Software Engineer,155000,USD,155000,US,100,US,M
2443,2020,MI,FT,Software Engineer,152380,USD,152380,TW,100,US,M
2444,2020,SE,FT,Engineering Manager,173100,USD,173100,GB,100,US,M
2445,2020,SE,FT,Software Engineer,152300,USD,152300,FR,100,US,M
2446,2020,SE,FT,iOS Engineer,176150,USD,176150,US,100,US,M
2447,2020,MI,FT,Software Engineer,128400,USD,128400,US,100,US,M
2448,2020,EX,FT,Business Operations Manager,162500,USD,162500,US,100,US,M
2449,2020,MI,FT,Executive Assistant,99200,USD,99200,US,100,US,M
2450,2020,EN,FT,Business Analyst,7200,EUR,8211,RU,100,RU,S
